document,label
이종석 대상축하합니다~ 담부터 조심하고 발전하길,4
감사합니다ㅜㅜ 정말,4
캬 영화 한장면같다,4
 감사합니다~^.~,4
빌게이츠회장은 여기서도 일등먹네요.참 대단한 인물..,4
야근 특근으로 지친 대한민국 아빠들에게 기쁨을~!,4
맛있음 레쓰비 ㅎㅎㅎ,4
오바마 제일 멋있음 짱^^,4
 축하드려요,4
마친거 콘서트 축하해요!!,4
많이 관심 가져주신거 다시한번 감사드립니당^_^,4
풀어주셔서너무너무 요리를 백주부님쉽게쉽게 존경합니다,4
물론 이번경기 너무너무 멋있었어요^^,4
신바람 나는 LG!!!,4
하는 매수나 심판 돌북 홍어들 우승 못해서 기분 좋네요 ^^,4
이쁘다.좋아요^^노래잘부르세요!,4
그 가수로써 박남정은 시대 한획을 그었다..,4
갓신양을 난 그래서 찬양하지 많은 작품을 하진 않지만 항상 그 배역을 완벽하게 표현해내는 연기의신 ...,4
힘내시고 앞으로도  화이팅이요~^^♡,4
근로자님들 청소부 정말 고맙네요..,4
이제 그래도 밤엔 션해서 좋아용,4
치열한 독도팀과 베이징팀의 감남스타일 뮤직비디오 찍으시는 걸보면서역시 멤버들 짱이시다라고 느겼습니다,4
인생을  자기 정말 열심히 살아가는 것 같아요.,4
유재석 오라버니 추석 연휴가 되었는데연휴에 가족과 함께 보냈겠네요,4
소중함을 있을때 뭐든지 알고 감사해하며 살자!!!!,4
게다가 위트도 있으시고 편안한 인상 너무 좋습니다,4
애기가 말두 넘 똘똘하게 잘하구 독보적인 캐릭터인거같아요ㅠㅠ넘귀욥당ㅠ,4
아베멋있다. 우와,4
고맙습니다 그저 감사하고,4
애쓰고 1년동안 지난 마음 고생한 감독님의 노고에 찬사를 보냅니다.,4
너무 장훈이형 대단하시다 감동 ㅠ,4
오지환 우리 킹지환 갓지환은 사랑입니다 ♥? 문천재도 멀티홈런 멋졌어요 ^^,4
콘서트 박효신 같았어 멋있도라...,4
대단했다 정동하 와~~~오늘,4
항상 건강하시고이번 우승 축하합니다^^**,4
"명절, 부모님 생신, 처갓집 어른 생신, 어버이날에 당연하다는 듯 집에 가자고 하는 집사람이 정말 너무 고맙네요.",4
않고 자만히지 원탑이면서 착하고 아름다운 수지,4
저 대신 가주셔서 감사합니다!!!!!!!!!!!!!!,4
상황판단 ㄹㅇ 두환이 지렸다리 오졌다리~~~,4
JTBC 뉴스룸 여러분 고맙습니다. 앞으로도 부탁드려요.,4
거지만 느끼는 항상 작품 할 때마다 더욱 예뻐지는 것 같아요..!,4
0원이라고해서바로 연수기 신청하고 오는 길이에요!!ㅋㅋ,4
폭팔^^♡ 설렘 어제두,4
매우 친구로서 고향 박감독님이 자랑스럽습니다.,4
국민들이 역사가 당신을 기억합니다. 정말 수고 하셨습니다.^^,4
장하다!!! 드디어!!!!,4
매일매일이 영화의 한장면이네..,4
추카드려요 ,4
항상 Jtbc 최선을 다하는 모습 존경스럽습니다♡계속해서 응원하겠습니다!!!,4
대상 송송커플 응원합니다!!!!!!!!!!,4
진짜 멋있어요 ㅋㅋㅋ ♥♥♥,4
 많이 힘드셨을텐데 꾹 참으시고이렇게 즐거운 하루를 보내게해주셔서 정말 감사 또 감사드립니다!!(아!,4
우상 나의 멘토이자 창정이형 화이팅~~~행복하세요~~~,4
짱짱 역시 조정석!! !!,4
존경합니다!! 그런 배짱,4
~~ 완전 뿌듯,4
흥분되고~꼴리고!?? 이사람껀~~,4
진심으로축하드려요♥♥♥♥♥ 정말,4
  감사합니다.,4
좋아할거같고~에버랜드 아이들도 튤립축제 진해군항제등 볼거리 많네요,4
 써보신분들 대답해주시면 감사하겠습니다,4
살짝 결말이 아쉬웠지만 빠른 전개덕에 몰입도 잘되고 엄청 잼났음ㅋㅋ,4
 클린 했을때 저 진짜 눈물이..ㅜㅠ,4
쭉 꽃길만 그냥 걷자 ㅜㅜㅜㅜ 우리 앙순이들???,4
그리고 새해 복많이 받으세염 ㅋㅋㅋ,4
구르미에서 연기 너무 잘하셔서 호감!!,4
박보검 송중기 모두모두 더욱 승승장구 하시길~~^.^,4
정말 재미있어요~^^,4
함틋지겨워서 더블유로갈아탔는데 꿀잼ㄷㄷ,4
이게 얼마나 감격스러운건데 ㅠㅠ,4
 당신덕에 피겨라는 종목을 알게되고 당신덕에 즐거웠어요,4
이러한 소소한 배려와 나눔이 삶의 큰 감동이네..,4
대단한 정말 일을 또 해내셨네요 싸이가~~!! 축하드립니다!!,4
환영합니다^^ 인맥도,4
힐링이다~♥ 요리는 에릭의,4
심장미치잖아ㅠㅠㅠ 쌈자때문에,4
즐겁게!! 오늘하루도 웃는아가사진보시고,4
그래도 토종이 태평양건너 미국에서 짱먹는다고 하니 이상하게 뿌듯하구만..,4
와 대박 지창욱이랑 윤아 존나 잘어울린다ㅠㅠ 얘네둘볼라고 드라마봄,4
좋은 잘해서 준비 멤버들이랑 데뷔했으면 좋겠다!! 도댕 응원합니다!!,4
MC민지 올해 열일 한거 팬들이면 다알지요!!,4
하는 열심히 항상 오빠 모습 보면서 행복을 느끼는 사람들....,4
대박ㅠ못하는게 에릭 뭐예요?,4
감사해요,4
 그래서 내일 일찍와서 케이크먹고 축하해주기로 했어요ㅋㅋㅋ,4
 정말 대단합니다....,4
아이돌이길래 누구 이렇게 착하냐♡,4
너무 나도 좋은 음식을 먹기 좋게 만들어주시는  백선생님 늘 사랑합니다..,4
치멘 치느님.. 경건한 ㅠ,4
이러는데형돈씨는 막  왠지 친근감있고 뭔가 알았던 사람 같으니 패스앞으로도 쭉 지켜보겠습니다흐흐,4
열애설이 행님이  진짜라면 축하드리구요..,4
♡♡입니다. 이효리는,4
웃겼음~ㅋㅋ 무도 어제,4
그래도 인생드라마는 확정인듯,4
예쁜 마음까지 얼굴부터 우리 지원언니! 응원할게요!!!,4
"연아선수, 마음에서 우러 나오는 축하와 감사를 보내요.",4
내 자신이 대견해.,4
이미 Sk에서 시구까지하고 그는 sk레전드입니다,4
합니다. 축하,4
손님이 많아서 지루하지도않고 시간도 금방가네,4
짱!!!! 삼시세끼,4
 백주부님 감솨~,4
차두리 고마워~~~~~,4
목소리만 당신의  들어도 힐링이 되구 힘이 솟습니다.,4
더  많이 사랑합니다.,4
대한민국~! 존경합니다.,4
있는 용기 증언 정말 감사드립니다,4
기사를 김현수 꾸준히 써주시는 코놀리 기자님 감사합니다.,4
똑똑하다 그랬는데... ㅊㅋㅊㅋ,4
박태환은외압에 굴하지 않고오뚜기처럼 일어선대한민국의 진정한 영웅이다.,4
 아직도 1위영상을 보면 눈물한바가지는 흘려요ㅠㅜ,4
퇴근까지 16분 남았당 ㅇㅅㅇ 으흐흐 공조보러가야징 넘흐 기대됨!!ㅋ,4
알려주시면 감사하겠습니다*^^*,4
건강하시고이번 항상 우승 축하합니다^^**,4
정말 박태환씨  대단하네요.,4
영종도 15년전 칼국수 집에서 뵜었는데..건강하세요^^~♡♡♡,4
좌절할때도있엇게지만 연습생활할때 다극복하고 데뷔해줘서 고마워요ㅠㅠㅠ,4
대한민국!! 멋지다,4
피식거리고 의외로 재미없을줄알았는데 있음ㅋㅋㅋㅋㅋ 좀만 더 자신감을가져! 아이린 화이팅!!!!,4
아... 심쿵심쿵 앞으로의 닭살케미 벌써 기대됨...,4
"팬 백종원 카페지기님,차 한잔 마시며 잠시 휴식을 취하려 할때방안의 다른친구 TV를 켜면 자주 눈에 띄시네요.반갑습니다.",4
축하해!! 일단 400일,4
너무 대상수상소감 유재석 감동적이었다..ㅠ,4
믿고 리얼 기대기대 봅니다 ♡,4
감동했어요 개코씨 정말,4
수비를넘넘잘해여. 형은 상준이형,4
고마워요 진짜 너무너무,4
더 돌아왔으니 재밌게 해주세요 응원합니다~~,4
이렇게  좋은 노래 만들어서 우리에게 들려줘서 고맙고 사랑합니다♥♥,4
대한민국 자랑스런 국민들 95%가 새역사를만들것입니다 !!!,4
노래도 좋고0,4
수고하셨습니다..^^ 동안 그,4
멋져유~,4
tv 오라버니 유재석 예능 프로그램들 방영이 오래 하시니 좋네요,4
갑인듯.... 서인국이,4
연아양을 처음 발굴한 그분에게 진심으로 감사하고 싶다.,4
레시피 좋은  감사합니다,4
에릭 대박ㅠ못하는게 뭐예요?,4
쉽게 가정에서 구할 수 있는 재료로 특별한 맛을 낼 수 있게  도와주시는 백주부님 늘 감사해요.,4
 오빠들이 존재하기에 고맙고 이렇게 좋은노래로 캐럿들 감동시켜줘서 고마워요.,4
수능을 잘 보든 못보든 막냉이 정한이오빠 애기 찬오빠가 성인이 다 되어가니 감격..,4
다시듣기를 라디오 첨으로 했네요ㅋㅋ,4
그리고 눈호강용 드라마 좋아하는 사람들. 물론 좋죠.,4
선톡하거나 매번 이모티콘 인사를 해주는 울엄마 ㅠ.ㅠ따로 살지만 더 연락 많이 해야겠어요~~~,4
첫 오늘 1위를 했잖아요?,4
최고 올해 의학드라마는 태양의 후예~ ㅇㅇ,4
찬아♡ 생일축하해  아!,4
알아서 이대호~ 역시 잘해주네요~~ 쭉쭉 갑시다ㅎ,4
잘 관계 좋은 유지하세요. 결혼까지 가면 좋지만 ...^^,4
마음껏 그저 건강하게 소치의 경기장에서 잘 마감하시길...,4
정말 기다려지네요.대장 쵝오^^,4
이상형인 내 누나다!!!!!!!!!!!!!!!!!,4
우래기들 고맙다 많이 보고팠어,4
용기 있는 증언 정말 감사드립니다,4
가만히 있어도 웃기만 해도 뿜어져 나오는 여유와 카리스마!!,4
경기를 연아언니가 한 매일 되풀이 하며 보고 있습니다.,4
 오늘진짜많이웃었다~,4
모습보여주려고 새로운 매일 고생해서 너무 고마워ㅠㅠㅠㅠ,4
 진짜 수고많았고 진짜 사랑해요 ㅠㅠ,4
성숙한  민주주의를 이뤄가는 국민이 자랑스럽다!!!!,4
삼시세끼 짱!!!!,4
ㅠㅠ 사랑합니다 형,4
법칙에서 정글의 정연이 '사자후'할 때 쌈자 생각남ㅋㅋㅋ,4
  감솨!!  ㅎㅎ,4
우리가 그래주면 고맙고 미안하고 그렇네...,4
완벽해  돈만세면되는구나.,4
 많은 팁과 놓치기쉬운 부분도 자세히가르쳐 주시고 많이 배움니다감사합니다,4
쉽고 간단하게 맛있게 요리를 할수 있게 가르쳐 줘서 감사합니다.,4
서울 박원순 시장님 그리고 제일 고생하시는 종사자분들 항상 감사합니다,4
친구들이랑 남자 노는게 더 재밌네요.,4
의도하시진 않았겠지만 감사합니다♥♥,4
최선을 항상 Jtbc 다하는 모습 존경스럽습니다♡계속해서 응원하겠습니다!!!,4
ㅠㅠ 복받으실거에요 모두,4
감사드립니다. 도움주신분들께,4
아 막판에 ses컨셉 콘서트보고 배꼽빠지는줄....,4
오실 저희도 딩크형님 때마다 반갑고 좋습니다.,4
대박!! 골든벨에서도,4
솔라트레 감동이다ㅠ,4
섭섭했는데가요대축제 아이오아이가없어서 가요대전에선 기대합니다~,4
항상 행복하세요 좋은 곡으로 만나요~,4
많이 응원할게요~새해복  받으세요!! ㅋㅋ,4
기쁘고 제일처럼  좋은데....,4
날 사랑해줘서 고마웠어.,4
분 이 음색이 갑... 말 할 때도 노래할 때랑 목소리가 똑같은데 너무 섹시하고 예쁘셔여...,4
영화관에서  자주볼수있게되어서 기쁘네요.,4
추카드려요다른 두분 드라마에서 다시 같이 연기하는것 보고싶네요^^,4
 다들 기다려주셔서 감사해요,4
대박  한편의 영화본듯~~!!!!ㅠㅠ,4
보며 세븐틴을 토요일은 신나게 놀아야지♡,4
한 연아언니가 경기를 매일 되풀이 하며 보고 있습니다.,4
그래도 군대잘갔다오라고해주신분들께 마지막으로감사말씀 드리고출처를 클릭해주세요^^3,4
 그 넘치는 감동이란 말로 표현 못하죠.,4
고마워요 항상,4
오늘 너무 웃겨서 앞니 빠지는줄 알았음! 서장훈 눈치보며 흘린밥풀주워먹고 조세호 표정 ㅋㅋ,4
연애시대 유은호 역할이 최고예요 !!!,4
유재석 Jr.의 탄생을 축하드려요~,4
고맙습니다:D1번2번3번4번 도움주신분들 모두,4
쌈자때문에 심장미치잖아ㅠㅠㅠ,4
마음이 그리고 우러나오는 스케이트라고 연아양의 마음을 스케이트에서 느낄수 있다는게 신기하네요..,4
용기있네. 받을텐데 문자테러 엄지척!,4
 별거아닌데 이모티콘까지 찍어주시니 괜히 기분이 좋아서 올려봐요ㅎㅎ,4
그대의 고생많으셨습니다. 삶에 박수를 보냅니다.,4
미소와 한결같으신 행동  모든게 엄마들의 영웅이십니다,4
드림니다. 감사 백주부님께,4
사랑할수밖에 보검이는 없는 남자,4
대상후보랑 양세형 숏터뷰 형식으로 얘기하는거 윳겨서 그거보고 껏다 ㅋㅋㅋㅋ,4
고마워요ㅜㅜㅜ 올려줘서 너무너무,4
2년동안 함께해준 예디~,4
경기는 어제 정말 아름다웠습니다..,4
당연한데 김태리는 이뿌건 묘한 분위기가 있음~~,4
500일 예D ~ 축하해요,4
그럼 내일을위해 고고싱!! ㅋ,4
 준혁이 형이 엘지에 오게 된것은 정말 엘지팬으로써 대환영이었습니다..,4
대구여고생을 보니 우리의 미래가 어둡지는 않네요^^*,4
멋지드라아라앙♡ 너무 그래도,4
축하해요. 박보검 진심으로,4
샘 미안하고 고맙습니다.,4
최고의경기였다.... 2016년 진짜,4
너무 발전하는 나날이 예쁜 연아양!,4
넘  감사합니다.,4
덕분에 백주부님 살 길을 찾았습니다.,4
ㅋㅋ 축하드립니다.,4
  축하~!!!,4
함 낼 생일이라 가보려구요..ㅎㅎ~~,4
감사합니다 주셔서 희망을,4
유느님이하는 저녁에 그래도 동상이몽을 보며 하루를마칠생각에 괜히 좀좋아지네요,4
정말제미있어요. 백선생님요리,4
팬이 인성에 반해 되었지만 진짜 배울점도 좋은점이 끝도없이 많은 진짜 멋진 오빠~♡♡♡,4
福 새해  마니마니 받으세요~~~~~~,4
감사 도움 많은,4
최고!!!!!!!♥♥♥ 황교안 ?.....역시,4
나오길 지금 잘한것 같다..,4
드라마를 이들이 박보검♡김유정 멋지게 살림♡,4
글구   까페 쥔장님 감사요.!,4
한끼줍쇼 아는형님 요즘 잘보고있습니다 ㅋㅋㅋ,4
특검 짜짜짱~청와대 고소 한번 해보던가~?똥뀐 놈이 성낸다더니~특검 승~^^,4
기대하고 볼게요~,4
열심히 그리고  노래들어서 꼭 1등 시켜줄게요ㅎㅎ,4
진지하게 기사 읽다가 푸틴 사진보고 뿜었다ㅋㅋㅋㅋㅋㅋ,4
조언감사합니다,4
감사한 항상 마음을 가지고 있답니다.,4
보기좋은 단란한가족^^,4
괴물들과 모든 이 싸우느라 정말 고생했어여.,4
복귀 신정환 찬성~~!!,4
시국에 험난한 이 활력소가 되어주어서 감사해요!!,4
연기 한예리님 척사광때부터 최고입니다!!!,4
무조건 본다~~~^^라미란 파이팅~-ㅎㅎ,4
정말 이승엽선수 멋집니다!!!,4
우리 서중원 변호사님 최고라지요!!,4
 정말 감사해요..,4
축하합니다. 행복하세요^^,4
재석옵빠  티비에서 볼때마다얼마나 귀여우신지 몰라효 -_ㅠ,4
"먼 멀고 타지에서도 대한민국 국민임을, 잊지 않고 활동해주셔서 감사합니다.",4
우러나오는 마음이 그리고 스케이트라고 연아양의 마음을 스케이트에서 느낄수 있다는게 신기하네요..,4
너무웃겨ㅜㅜ 난 꺼져가,4
오래오래 사귄만큼 늦게 행복하세요. ^^,4
내마음의 음악대장....ㅠ,4
진짜진짜축하해ㅠㅠㅠ명수야진짜ㅠㅠㅠ대단하다!!!,4
축하드려용^^♡♡,4
양세형 재미써^---------^,4
저희 아빠 장사 성공해서 연봉 5억에 강남에 살고 있는데 ㅋㅋㅋ,4
"형돈님 매진 축하드리구요,",4
음식은 냠냠냠 모든 맛있게 먹어야 합니다.특히 야식,4
댓글 그러게요.모든 감사합니다.,4
쵝오^^ 정말 기다려지네요.대장,4
이게 쵝오!!!! 정석!!!!,4
너무너무 정말  태어나줘서 고맙고 항상 건강해야되요 ㅠㅠㅠ,4
시위란게 민노총 시위보고 무조건 폭력이 동반되는줄 알았네요..그래서 시위근처 가지도 않았구요..그러나 이번 촛불집회보니 평화시위로도 우리의견 충분히 표출할수 있겠네요..저도 참여하겠습니다..,4
다이어트 결심못했던 24년동안 김혜수님 덕분에 2주 넘게 다이어트중!,4
진짜 어머님들 표정이 재밌었음. 진짜 리얼 표정 ㅎㅎㅎ,4
"연기 악마의 선곡은 진짜 신의 한수, 중간에 양싸 흉내내는건 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",4
좋네요~~보컬 너무 노래가 대박,4
예밤라디오(장예원의오늘같은밤)  애청자로서 뿌듯(?)했고 자랑스러웠어요!!,4
프로그램에서 리틀히어로라는 세계에 해녀를 알리기 위해 자비를 들여 애쓰는 사진작가의 이야기를 본적이 있었는데 드디어 꿈을 이뤄주셔서 넘 감격스럽네요,4
신의 아...윤균상이라니...이건 정말 한수예요!!,4
 생일축하드립니당~~~~,4
잘됬어요~~~!!^^축하 축하!!!,4
